Date,Open,High,Low,Close,Volume,Adj Close
2018-09-27,6680.01,6724.42,6679.34,6700.01,1467.14125194,6700.01
2018-09-28,6620.01,6620.01,6452.02,6492.13,1410.85285904,6492.13
2018-09-29,6581.0,6587.0,6545.0,6546.95,574.17914989,6546.95
2018-09-30,6605.0,6639.33,6601.0,6607.01,940.81812165,6607.01
2018-10-01,6607.01,6610.0,6475.0,6572.83,6493.21839041,6572.83
2018-10-02,6498.47,6507.95,6398.96,6423.75,1912.83697381,6423.75
2018-10-03,6466.03,6603.01,6454.38,6564.63,2279.55988025,6564.63
2018-10-04,6547.45,6582.0,6510.58,6537.53,1123.03955004,6537.53
2018-10-05,6593.94,6594.39,6552.0,6570.43,813.7595681,6570.43
2018-10-06,6552.42,6558.57,6545.23,6546.44,484.33758588,6546.44
2018-10-07,6569.99,6579.6,6553.5,6557.64,742.52303912,6557.64
2018-10-08,6607.53,6612.86,6591.02,6605.96,694.02235979,6605.96
2018-10-09,6589.48,6591.32,6528.0,6529.0,1630.05531085,6529.0
2018-10-10,6524.56,6524.56,6033.34,6225.34,12435.97488116,6225.34
2018-10-11,6225.34,6234.53,6105.02,6154.69,8511.86228847,6154.69
2018-10-12,6188.01,6209.66,6178.0,6193.61,788.92065953,6193.61
2018-10-13,6196.01,6288.45,6196.0,6263.0,1218.6095397,6263.0
2018-10-14,6183.52,6218.61,6151.58,6212.46,1007.84159389,6212.46
2018-10-15,6212.47,6810.0,6212.46,6440.42,21379.12098208,6440.42
2018-10-16,6457.1,6459.99,6433.61,6448.6,1644.80634984,6448.6
2018-10-17,6443.69,6489.83,6432.46,6455.43,1698.77575837,6455.43
2018-10-18,6394.96,6409.61,6387.0,6398.01,658.03160016,6398.01
2018-10-19,6382.99,6388.88,6369.0,6385.43,728.24998213,6385.43
2018-10-20,6413.99,6452.87,6405.57,6432.02,977.38412335,6432.02
2018-10-21,6415.87,6427.63,6386.0,6420.05,920.46226875,6420.05
2018-10-22,6407.64,6410.02,6389.05,6404.87,788.68276188,6404.87
2018-10-23,6395.13,6471.0,6395.13,6457.68,1428.60038786,6457.68
2018-10-24,6415.97,6422.0,6377.5,6394.0,850.65649774,6394.0
2018-10-25,6395.58,6402.9,6384.09,6386.0,596.7872678,6386.0
2018-10-26,6386.0,6450.0,6383.54,6404.87,3897.5577402,6404.87
2018-10-27,6409.11,6412.29,6403.77,6410.83,446.93724985,6410.83
2018-10-28,6403.63,6414.99,6396.46,6403.71,978.82052634,6403.71
2018-10-29,6266.0,6289.0,6256.29,6288.99,830.63083051,6288.99
2018-10-30,6267.63,6272.0,6260.26,6264.49,658.22440424,6264.49
2018-10-31,6264.49,6353.24,6201.67,6304.18,4967.27512773,6304.18
2018-11-01,6344.0,6378.77,6343.99,6355.01,1360.96438756,6355.01
2018-11-02,6349.8,6351.7,6334.74,6337.01,592.06907817,6337.01
2018-11-03,6331.96,6333.29,6313.17,6330.38,737.67655633,6330.38
2018-11-04,6423.29,6439.99,6406.4,6408.9,887.66625496,6408.9
2018-11-05,6404.0,6409.99,6387.82,6397.0,965.67612007,6397.0
2018-11-06,6448.5,6540.0,6448.5,6507.95,2772.09992696,6507.95
2018-11-07,6503.12,6511.88,6441.0,6450.01,1774.06358682,6450.01
2018-11-08,6406.24,6415.0,6393.01,6402.43,1160.9444504,6402.43
2018-11-09,6402.42,6405.35,6305.0,6334.89,3824.19761053,6334.89
2018-11-10,6347.42,6360.0,6347.41,6350.04,507.9013544,6350.04
2018-11-11,6350.03,6359.99,6271.15,6357.6,2017.15682789,6357.6
2018-11-12,6327.87,6328.22,6252.5,6302.97,1461.501463,6302.97
2018-11-13,6259.35,6293.0,6237.1,6291.52,1328.04703341,6291.52
2018-11-14,6291.51,6293.38,5280.93,5608.1,31600.09433611,5608.1
2018-11-15,5560.75,5587.25,5188.0,5579.52,16579.81320731,5579.52
2018-11-16,5530.38,5571.88,5410.0,5512.24,7366.18027394,5512.24
2018-11-17,5503.34,5554.87,5503.34,5539.7,1401.11978607,5539.7
2018-11-18,5560.0,5560.0,5306.94,5430.44,3555.36742808,5430.44
2018-11-19,4736.67,4889.0,4550.02,4593.01,11668.67309878,4593.01
2018-11-20,4593.01,4759.32,4035.0,4349.23,59222.67246158,4349.23
2018-11-21,4306.03,4627.55,4298.0,4545.11,22114.45276827,4545.11
2018-11-22,4268.18,4320.0,4085.73,4220.0,11415.2269741,4220.0
2018-11-23,4283.8,4370.78,4256.92,4275.12,2801.41159694,4275.12
2018-11-24,3775.0,3818.21,3584.63,3666.01,14183.19787868,3666.01
2018-11-25,3666.0,4120.0,3456.78,3936.69,27595.70338351,3936.69
2018-11-26,3970.89,4076.25,3508.0,3731.32,32256.32998803,3731.32
2018-11-27,3775.01,4072.95,3775.0,3983.79,11547.88745925,3983.79
2018-11-28,3983.79,4365.0,3951.55,4225.04,27485.83337668,4225.04
2018-11-29,4247.99,4297.71,4171.84,4264.65,4098.15662542,4264.65
2018-11-30,3976.01,3994.47,3913.49,3940.0,1960.02159662,3940.0
2018-12-01,3940.0,4277.0,3910.08,4142.01,9361.31010817,4142.01
2018-12-02,4102.8,4119.98,3903.13,3959.75,5503.48460351,3959.75
2018-12-03,3959.75,4018.43,3741.95,3833.47,12325.2951781,3833.47
2018-12-04,3901.84,3912.53,3804.49,3848.29,3546.11830577,3848.29
2018-12-05,3694.39,3849.0,3628.62,3819.88,7034.7997027,3819.88
2018-12-06,3433.3,3478.91,3290.99,3402.87,13105.73356267,3402.87
2018-12-07,3402.85,3550.0,3212.0,3380.01,26319.29022714,3380.01
2018-12-08,3401.0,3425.42,3382.17,3402.47,1811.70834984,3402.47
2018-12-09,3531.18,3590.71,3514.11,3528.97,2095.27838987,3528.97
2018-12-10,3410.15,3419.0,3371.0,3413.34,2659.70245448,3413.34
2018-12-11,3350.27,3361.29,3325.58,3349.98,2038.87796093,3349.98
2018-12-12,3430.24,3439.63,3335.0,3369.19,2836.23861498,3369.19
2018-12-13,3265.0,3294.9,3203.32,3252.24,3657.47641085,3252.24
2018-12-14,3195.71,3228.69,3190.01,3212.54,1439.3905887,3212.54
2018-12-15,3183.01,3256.87,3181.24,3235.29,2005.60589174,3235.29
2018-12-16,3194.99,3220.0,3184.28,3208.6,1896.03169735,3208.6
2018-12-17,3208.6,3585.95,3208.59,3496.82,19409.16564874,3496.82
2018-12-18,3667.76,3789.0,3642.17,3743.75,9794.44727615,3743.75
2018-12-19,3743.75,3928.15,3637.17,3682.51,18291.11054451,3682.51
2018-12-20,4075.33,4162.27,3896.09,3942.06,7546.25417793,3942.06
2018-12-21,3939.36,4098.54,3775.0,3839.06,15064.55426516,3839.06
2018-12-22,3821.01,4005.0,3793.0,3980.46,7782.41930842,3980.46
2018-12-23,3944.92,4236.32,3944.92,4211.01,6070.38603531,4211.01
2018-12-24,4034.0,4045.41,3718.0,3791.66,5346.06100035,3791.66
2018-12-25,3780.0,3849.2,3756.0,3830.73,1430.9203718,3830.73
2018-12-26,3809.88,3841.21,3700.0,3725.64,3067.21256238,3725.64
2018-12-27,3725.64,3773.99,3567.0,3589.89,9815.5154496,3589.89
2018-12-28,3596.93,3971.58,3576.12,3888.06,13901.41617653,3888.06
2018-12-29,3880.18,3944.33,3706.0,3729.31,7277.24518511,3729.31
2018-12-30,3829.0,3835.4,3760.0,3780.62,2291.56797915,3780.62
2018-12-31,3691.87,3701.73,3666.3,3690.0,2931.75438751,3690.0
2019-01-01,3826.1,3838.3,3790.29,3800.01,1711.6878537,3800.01
2019-01-02,3890.8,3893.8,3832.0,3850.06,3036.29329929,3850.06
2019-01-03,3848.8,3858.51,3758.07,3787.57,5939.07706576,3787.57
2019-01-04,3820.82,3874.12,3820.81,3859.75,1800.54400358,3859.75
2019-01-05,3799.99,3806.55,3756.01,3800.01,1324.31707671,3800.01
2019-01-06,3800.01,4088.0,3786.0,4040.99,8183.58304503,4040.99
2019-01-07,4005.97,4020.0,3943.36,3976.99,2740.6646227,3976.99
2019-01-08,3993.85,4035.0,3962.12,4019.67,3125.23633205,4019.67
2019-01-09,4004.13,4035.21,4002.66,4025.69,2321.35130662,4025.69
2019-01-10,3626.12,3655.55,3586.61,3617.39,3153.97826156,3617.39
2019-01-11,3617.39,3699.26,3576.0,3635.69,11221.90463278,3635.69
2019-01-12,3635.94,3645.24,3557.29,3619.41,4404.26026178,3619.41
2019-01-13,3514.24,3539.0,3509.24,3534.51,1536.08427346,3534.51
2019-01-14,3664.18,3684.38,3661.0,3664.05,1804.37235882,3664.05
2019-01-15,3580.19,3611.0,3572.52,3604.28,1926.84062629,3604.28
2019-01-16,3604.27,3666.73,3577.05,3609.71,6934.47571645,3609.71
2019-01-17,3640.64,3643.69,3616.0,3619.51,1075.17717411,3619.51
2019-01-18,3619.51,3630.45,3580.16,3607.85,4801.55640276,3607.85
2019-01-19,3683.5,3703.39,3677.16,3690.0,882.95462883,3690.0
2019-01-20,3537.56,3550.52,3508.21,3533.48,1922.37615049,3533.48
2019-01-21,3531.75,3557.11,3526.0,3529.56,1481.73633221,3529.56
2019-01-22,3529.55,3611.5,3425.0,3577.03,7711.51781095,3577.03
2019-01-23,3553.01,3558.32,3530.1,3531.76,1349.92606919,3531.76
2019-01-24,3568.97,3578.79,3554.0,3563.75,1321.00544981,3563.75
2019-01-25,3563.75,3568.93,3510.01,3562.17,5434.36540403,3562.17
2019-01-26,3556.07,3562.9,3525.0,3550.35,944.77683177,3550.35
2019-01-27,3531.02,3535.92,3418.13,3423.15,4337.59528816,3423.15
2019-01-28,3423.14,3447.56,3374.01,3429.95,8905.26888752,3429.95
2019-01-29,3395.74,3433.12,3372.97,3422.66,2595.01341778,3422.66
2019-01-30,3437.55,3473.4,3436.05,3444.18,1787.38144359,3444.18
2019-01-31,3444.19,3453.76,3396.74,3411.5,5611.32957919,3411.5
2019-02-01,3437.5,3441.97,3415.36,3422.12,1019.01694505,3422.12
2019-02-02,3422.12,3483.25,3414.49,3468.43,2899.59193342,3468.43
2019-02-03,3415.69,3427.21,3411.3,3416.0,879.57965111,3416.0
2019-02-04,3409.57,3418.8,3400.0,3416.01,2058.55190712,3416.01
2019-02-05,3416.01,3429.46,3412.91,3428.4,4326.88386531,3428.4
2019-02-06,3366.0,3375.0,3362.5,3371.44,1309.17195591,3371.44
2019-02-07,3371.44,3383.14,3352.01,3359.0,7279.30693589,3359.0
2019-02-08,3366.27,3711.0,3354.37,3621.99,15471.59089751,3621.99
2019-02-09,3623.73,3630.31,3615.01,3618.51,907.35163274,3618.51
2019-02-10,3648.85,3652.0,3584.24,3588.45,3189.9237159,3588.45
2019-02-11,3588.45,3614.38,3579.38,3590.36,5413.87239714,3590.36
2019-02-12,3588.06,3603.71,3585.01,3602.6,1358.3462813,3602.6
2019-02-13,3602.6,3627.99,3562.98,3576.68,5646.98642757,3576.68
2019-02-14,3561.49,3585.5,3558.13,3575.9,1329.68856131,3575.9
2019-02-15,3566.59,3599.41,3565.5,3585.62,1193.22353186,3585.62
2019-02-16,3582.37,3598.32,3577.21,3598.31,976.9617653,3598.31
2019-02-17,3625.08,3733.0,3616.18,3677.05,4537.22680889,3677.05
2019-02-18,3677.05,3917.0,3671.37,3867.0,12250.78538247,3867.0
2019-02-19,3869.94,3969.54,3852.0,3888.01,10662.32171967,3888.01
2019-02-20,3939.0,3953.82,3915.0,3951.12,2773.68426039,3951.12
2019-02-21,3951.12,3988.0,3869.45,3897.71,5882.03813367,3897.71
2019-02-22,3942.02,3948.0,3915.44,3927.98,1336.29201555,3927.98
2019-02-23,4110.0,4188.79,4109.99,4159.0,3010.82299778,4159.0
2019-02-24,4159.0,4168.99,3712.84,3734.22,12622.99300263,3734.22
2019-02-25,3781.68,3860.0,3744.45,3818.79,9327.67139691,3818.79
2019-02-26,3799.49,3808.0,3781.15,3807.5,1286.20548724,3807.5
2019-02-27,3807.5,3823.13,3655.0,3799.91,6701.00426495,3799.91
2019-02-28,3792.14,3806.52,3791.65,3800.39,1170.19527455,3800.39
2019-03-01,3806.17,3818.08,3795.0,3804.46,1005.37252786,3804.46
2019-03-02,3804.46,3817.0,3763.0,3809.7,2700.9588782,3809.7
2019-03-03,3786.93,3804.99,3691.85,3723.52,2970.69786692,3723.52
2019-03-04,3723.52,3733.23,3672.39,3700.72,5279.20227114,3700.72
2019-03-05,3706.68,3843.08,3706.68,3826.25,3815.92899386,3826.25
2019-03-06,3851.89,3891.0,3846.18,3866.03,2672.35517723,3866.03
2019-03-07,3857.04,3877.02,3850.0,3877.01,1441.37572438,3877.01
2019-03-08,3842.62,3863.0,3834.59,3859.99,995.37512237,3859.99
2019-03-09,3859.99,3947.33,3859.98,3917.0,4794.05095403,3917.0
2019-03-10,3900.93,3911.83,3890.03,3890.04,918.67799453,3890.04
2019-03-11,3890.04,3894.17,3817.01,3849.68,5248.39227617,3849.68
2019-03-12,3860.0,3869.0,3855.09,3862.95,869.28684707,3862.95
2019-03-13,3851.02,3864.99,3848.46,3851.43,1262.90292342,3851.43
2019-03-14,3853.95,3869.0,3853.94,3859.91,1278.25736703,3859.91
2019-03-15,3902.8,4025.0,3900.89,4013.02,2808.27812833,4013.02
2019-03-16,4013.01,4037.47,3961.0,3990.0,3839.11345851,3990.0
2019-03-17,3967.01,4015.7,3963.0,3980.48,1533.92129113,3980.48
2019-03-18,3969.68,3984.58,3952.08,3956.99,1186.49070065,3956.99
2019-03-19,3956.56,4009.61,3954.63,4000.85,4702.53499924,4000.85
2019-03-20,4032.68,4043.19,4014.35,4029.01,1380.637756,4029.01
2019-03-21,4029.0,4056.33,3915.14,3972.76,7672.20793407,3972.76
2019-03-22,3971.0,3998.01,3961.7,3983.78,4195.32060797,3983.78
2019-03-23,3982.45,3982.45,3961.0,3968.84,554.20477702,3968.84
2019-03-24,3969.52,3976.47,3962.0,3970.01,664.44248588,3970.01
2019-03-25,3907.54,3921.18,3905.38,3910.01,911.57646873,3910.01
2019-03-26,3922.41,3984.14,3914.9,3974.99,1669.33024614,3974.99
2019-03-27,4026.54,4026.54,3994.0,3999.08,1261.72967025,3999.08
2019-03-28,3999.08,4018.42,3995.38,4011.17,3605.60863441,4011.17
2019-03-29,4016.93,4101.5,4007.78,4091.01,8372.23692873,4091.01
2019-03-30,4094.14,4103.0,4077.01,4084.16,655.1457678,4084.16
2019-03-31,4095.0,4137.92,4051.53,4125.16,2701.75005825,4125.16
2019-04-01,4137.01,4792.72,4132.02,4687.29,7231.20811931,4687.29
2019-04-02,4901.92,5088.88,4872.61,4916.96,9703.30209926,4916.96
2019-04-03,4916.97,5345.0,4787.11,4975.97,27891.95353411,4975.97
2019-04-04,5010.58,5065.0,4778.0,4906.49,11583.04573444,4906.49
2019-04-05,5040.95,5041.0,4980.0,5013.22,1280.73087583,5013.22
2019-04-06,5049.18,5164.54,5029.7,5140.01,1879.06916785,5140.01
2019-04-07,5194.76,5352.5,5170.7,5317.87,5838.65925894,5317.87
2019-04-08,5317.07,5317.08,5132.28,5285.54,9871.20009936,5285.54
2019-04-09,5187.21,5245.88,5164.49,5232.63,1837.43786134,5232.63
2019-04-10,5233.11,5488.0,5213.06,5318.58,14580.6857363,5318.58
2019-04-11,5040.11,5049.64,4901.99,5032.28,4060.43690934,5032.28
2019-04-12,5032.28,5118.56,5002.39,5078.19,5824.74354949,5078.19
2019-04-13,5114.87,5119.21,5036.74,5066.22,3217.81453268,5066.22
2019-04-14,5058.09,5191.19,5013.81,5164.27,3865.6388889,5164.27
2019-04-15,5029.99,5062.5,5020.79,5058.01,1173.42646849,5058.01
2019-04-16,5201.21,5272.32,5186.51,5237.11,1856.38828557,5237.11
2019-04-17,5237.32,5264.97,5173.11,5227.0,5556.61160764,5227.0
2019-04-18,5280.5,5282.45,5196.7,5241.81,1719.50262182,5241.81
2019-04-19,5290.37,5330.0,5285.0,5325.0,1058.14858167,5325.0
2019-04-20,5319.9,5349.16,5314.91,5331.77,1130.16429926,5331.77
2019-04-21,5297.64,5307.05,5250.45,5274.99,1036.51553153,5274.99
2019-04-22,5387.6,5650.01,5361.01,5517.71,6306.8488307,5517.71
2019-04-23,5517.7,5616.83,5504.18,5532.75,11670.04214522,5532.75
2019-04-24,5440.59,5465.57,5412.9,5425.19,1109.08663798,5425.19
2019-04-25,5134.82,5295.03,5060.4,5176.42,5521.96196897,5176.42
2019-04-26,5159.5,5176.17,5117.46,5139.0,1003.25265966,5139.0
2019-04-27,5171.9,5188.11,5139.22,5166.1,847.06776342,5166.1
2019-04-28,5155.0,5188.17,5146.2,5187.5,1196.38878202,5187.5
2019-04-29,5148.25,5165.49,5126.25,5132.01,865.14953121,5132.01
2019-04-30,5132.01,5285.0,5132.0,5270.69,6298.81757631,5270.69
2019-05-01,5321.15,5337.86,5306.09,5319.99,908.7848192,5319.99
2019-05-02,5320.02,5422.99,5315.83,5390.01,6234.79479722,5390.01
2019-05-03,5657.41,5823.96,5656.02,5705.01,3186.15742834,5705.01
2019-05-04,5705.01,5846.88,5512.0,5770.01,7456.13135443,5770.01
2019-05-05,5720.02,5782.22,5627.35,5715.86,4467.93595549,5715.86
2019-05-06,5687.9,5966.37,5687.9,5886.74,4956.0061097,5886.74
2019-05-07,5748.47,5814.81,5656.26,5812.72,3195.96469832,5812.72
2019-05-08,5947.0,6098.21,5934.49,6063.37,5305.63763701,6063.37
2019-05-09,6063.9,6171.1,5960.0,6153.09,10110.74991526,6153.09
2019-05-10,6342.99,6785.3,6342.98,6696.37,5954.43560071,6696.37
2019-05-11,7215.02,7324.45,6900.0,7197.74,9325.64463368,7197.74
2019-05-12,6979.24,7100.0,6864.93,7081.01,2636.94243084,7081.01
2019-05-13,7822.88,8082.44,7787.17,8017.01,7833.42351926,8017.01
2019-05-14,8019.94,8350.0,7621.27,7990.92,31016.76646125,7990.92
2019-05-15,8203.33,8388.0,7836.23,7971.21,9588.32649536,7971.21
2019-05-16,7878.95,7940.75,6600.0,7229.98,17012.59973553,7229.98
2019-05-17,7227.33,7383.0,6880.0,7363.69,26050.22810541,7363.69
2019-05-18,7262.38,8041.02,7252.58,7989.49,8811.12459434,7989.49
2019-05-19,8194.34,8199.53,7800.0,8038.51,6528.55785309,8038.51
2019-05-20,8040.15,8157.17,7570.31,7999.54,18092.56414076,7999.54
2019-05-21,7951.69,8028.57,7853.54,7944.13,2043.71504037,7944.13
2019-05-22,7945.88,8044.32,7506.12,7626.48,14593.63607822,7626.48
2019-05-23,7878.16,7937.92,7829.34,7841.61,2114.67246506,7841.61
2019-05-24,8001.69,8066.58,7970.0,8014.9,1086.43242583,8014.9
2019-05-25,8063.68,8084.0,7977.76,8033.13,922.97532249,8033.13
2019-05-26,8732.34,8947.88,8675.0,8728.95,7192.92135117,8728.95
2019-05-27,8728.86,8930.0,8611.44,8772.29,10712.18423599,8772.29
2019-05-28,8771.88,8800.0,8545.01,8715.36,10134.65640183,8715.36
2019-05-29,8662.44,8730.0,8562.12,8683.92,3788.08338625,8683.92
2019-05-30,8683.93,9090.0,7972.0,8279.69,26089.97398116,8279.69
2019-05-31,8153.58,8580.0,8110.0,8554.06,13385.96656745,8554.06
2019-06-01,8558.8,8606.53,8550.0,8586.54,831.59314007,8586.54
2019-06-02,8736.55,8742.48,8605.38,8687.05,1610.84568875,8687.05
2019-06-03,8104.95,8104.95,7700.0,7952.99,9815.45311295,7952.99
2019-06-04,7950.0,8016.98,7427.0,7670.96,18964.73859475,7670.96
2019-06-05,7787.36,7874.68,7750.68,7832.6,1514.47329198,7832.6
2019-06-06,7805.0,7835.79,7756.79,7791.19,1514.98145931,7791.19
2019-06-07,7791.19,8134.29,7777.0,7998.13,10870.17509881,7998.13
2019-06-08,7930.14,7960.0,7855.77,7902.0,620.13444513,7902.0
2019-06-09,7635.05,7691.98,7516.9,7648.97,1576.82848881,7648.97
2019-06-10,7648.04,8097.35,7615.0,8015.69,8164.54394346,8015.69
2019-06-11,7913.64,8081.81,7817.0,7991.01,2516.14718037,7991.01
2019-06-12,7989.9,8292.43,7902.99,8176.02,9775.67568913,8176.02
2019-06-13,8239.04,8260.0,8180.08,8242.99,1285.82590281,8242.99
2019-06-14,8242.99,8738.92,8201.48,8697.46,11110.92374761,8697.46
2019-06-15,8856.13,9112.28,8799.7,9101.0,4099.67844694,9101.0
2019-06-16,8975.78,9260.0,8975.78,9185.0,3502.64779206,9185.0
2019-06-17,9185.0,9475.0,9105.0,9331.75,16965.99336656,9331.75
2019-06-18,9261.02,9261.02,8919.72,9078.48,13282.92169507,9078.48
2019-06-19,9277.55,9365.19,9237.0,9311.84,2125.64819886,9311.84
2019-06-20,9531.21,9812.06,9531.21,9742.27,5621.59948493,9742.27
2019-06-21,10235.59,10949.91,10080.0,10647.83,13876.91670361,10647.83
2019-06-22,10644.96,11215.89,10321.0,10666.86,23301.57023845,10666.86
2019-06-23,10833.0,10833.0,10550.21,10778.84,4268.60108359,10778.84
2019-06-24,11030.8,11219.43,10997.0,11210.0,3888.43530451,11210.0
2019-06-25,11754.25,12477.34,11667.08,12443.7,14450.69410294,12443.7
2019-06-26,12927.44,13358.68,12306.86,12845.89,12086.56881061,12845.89
2019-06-27,12845.89,12845.89,10300.0,11159.29,61144.39703376,11159.29
2019-06-28,11017.16,12444.77,10737.87,12360.45,31126.45582801,12360.45
2019-06-29,11868.56,12200.0,11868.56,12028.74,2825.4993874,12028.74
2019-06-30,10761.26,11210.52,10600.0,11071.34,5734.29429871,11071.34
2019-07-01,11071.14,11125.44,9953.0,10577.63,32504.5217739,10577.63
2019-07-02,10829.19,11445.23,10829.19,11272.07,11902.67606329,11272.07
2019-07-03,11279.76,12014.6,10938.47,11976.42,25076.88344344,11976.42
2019-07-04,11137.87,11278.09,10931.0,11169.01,4365.25167563,11169.01
2019-07-05,11171.5,11449.51,10761.8,11004.51,15757.38560061,11004.51
2019-07-06,11237.77,11322.92,11084.31,11279.31,2079.7860497,11279.31
2019-07-07,11474.44,11547.23,11328.01,11481.0,1620.47276854,11481.0
2019-07-08,12293.39,12790.0,12235.85,12718.36,7331.12983427,12718.36
2019-07-09,12572.12,13161.0,12532.18,13035.09,10164.25279595,13035.09
2019-07-10,13035.07,13202.63,11553.21,12097.96,28176.64499183,12097.96
2019-07-11,11389.0,11840.0,10933.0,11349.0,24853.24796741,11349.0
2019-07-12,11797.53,11845.0,11531.22,11638.73,2517.24057252,11638.73
2019-07-13,11370.06,11467.27,11155.22,11184.74,2729.93807816,11184.74
2019-07-14,10185.0,10297.82,9857.27,10159.2,11649.71094572,10159.2
2019-07-15,10856.41,11040.0,10631.23,10772.33,4371.66581759,10772.33
2019-07-16,10772.32,10870.0,9350.0,9422.72,36592.73793298,9422.72
2019-07-17,9457.2,9998.0,9071.0,9696.31,26492.1436474,9696.31
2019-07-18,10652.76,10731.42,10460.0,10476.99,3442.57842255,10476.99
2019-07-19,10477.0,10777.21,10111.0,10538.06,16009.53342013,10538.06
2019-07-20,10761.03,10835.0,10547.34,10643.15,3037.20126173,10643.15
2019-07-21,10590.71,10688.14,10531.23,10570.34,1431.65329259,10570.34
2019-07-22,10570.35,10650.0,10060.0,10323.39,13883.42613057,10323.39
2019-07-23,9848.9,9848.9,9569.0,9638.31,5222.4096822,9638.31
2019-07-24,9772.59,10184.99,9734.58,10067.47,4693.93206452,10067.47
2019-07-25,9880.86,9883.32,9657.21,9741.81,3019.01799249,9741.81
2019-07-26,9843.0,10248.41,9821.93,10129.0,3821.88155377,10129.0
2019-07-27,9469.37,9570.0,9350.0,9499.9,1299.79178052,9499.9
2019-07-28,9499.05,9669.08,9108.88,9533.0,8121.21060629,9533.0
2019-07-29,9642.51,9669.09,9356.75,9495.01,8292.76295741,9495.01
2019-07-30,9589.01,9733.93,9570.01,9682.0,1688.48396002,9682.0
2019-07-31,10089.97,10166.98,9937.94,9984.99,2766.46115617,9984.99
2019-08-01,9980.73,10497.0,9881.0,10405.94,11474.30865526,10405.94
2019-08-02,10533.62,10864.99,10508.5,10853.79,3601.4691629,10853.79
2019-08-03,10822.09,10910.2,10603.41,10642.09,2513.82978952,10642.09
2019-08-04,10977.98,11661.0,10977.98,11579.09,7523.94136177,11579.09
2019-08-05,11811.75,11820.0,11565.3,11670.0,3162.42683199,11670.0
2019-08-06,11670.0,12320.4,11187.0,11465.49,20093.47688375,11465.49
2019-08-07,11677.85,12147.0,11400.0,11975.03,18033.96425512,11975.03
2019-08-08,11982.39,12040.0,11837.0,11880.85,2570.56665116,11880.85
2019-08-09,11880.01,11962.96,11651.89,11856.1,9175.72947162,11856.1
2019-08-10,11794.75,11893.94,11170.0,11280.95,10736.59745778,11280.95
2019-08-11,11540.76,11555.55,11392.1,11413.8,1093.47635836,11413.8
2019-08-12,11389.25,11438.39,11321.26,11335.63,1132.47695953,11335.63
2019-08-13,10854.92,10859.97,10467.77,10520.01,5082.29267884,10520.01
2019-08-14,10021.13,10213.91,9613.89,9719.66,7344.92846682,9719.66
2019-08-15,9719.57,10445.0,9470.0,10300.01,19224.76224931,10300.01
2019-08-16,10091.1,10539.9,9739.99,10352.78,16205.92604444,10352.78
2019-08-17,10350.4,10475.82,9978.0,10217.79,5576.30011603,10217.79
2019-08-18,10315.48,10439.0,10265.0,10375.01,1741.85447041,10375.01
2019-08-19,10917.94,10953.0,10778.23,10819.99,2373.31799221,10819.99
2019-08-20,10768.49,10800.0,10123.87,10170.0,5358.07470636,10170.0
2019-08-21,10177.02,10267.72,9841.59,10130.0,11403.038217,10130.0
2019-08-22,10105.61,10210.0,10035.84,10176.84,1048.23164078,10176.84
2019-08-23,10176.84,10478.0,10078.68,10410.85,8195.94156904,10410.85
2019-08-24,10148.0,10174.99,10026.93,10036.83,924.15846487,10036.83
2019-08-25,10140.9,10680.0,10140.9,10342.9,7580.93811277,10342.9
2019-08-26,10342.11,10425.5,10168.59,10361.65,5263.97615282,10361.65
2019-08-27,10171.95,10171.95,10060.0,10071.0,1055.13895249,10071.0
2019-08-28,9714.01,9717.03,9530.89,9609.7,2543.49123211,9609.7
2019-08-29,9494.8,9531.99,9337.97,9486.0,1907.96730908,9486.0
2019-08-30,9486.56,9699.0,9451.67,9582.42,6792.42479308,9582.42
2019-08-31,9600.86,9645.0,9592.41,9633.41,469.95262833,9633.41
2019-09-01,9766.62,9804.89,9756.72,9795.0,901.39949443,9795.0
2019-09-02,10381.26,10500.0,10309.46,10415.21,2639.83704253,10415.21
2019-09-03,10628.48,10648.0,10442.0,10592.57,2355.71200841,10592.57
2019-09-04,10591.36,10833.14,10380.0,10581.84,9328.10301535,10581.84
2019-09-05,10574.28,10748.8,10566.01,10712.41,1714.76448305,10712.41
2019-09-06,10712.41,10939.34,10182.0,10308.92,12737.87785632,10308.92
2019-09-07,10484.37,10595.0,10483.51,10570.99,772.31163072,10570.99
2019-09-08,10401.13,10418.0,10251.38,10325.18,1572.69346331,10325.18
2019-09-09,10325.17,10541.75,10059.99,10310.0,7826.96545009,10310.0
2019-09-10,10093.0,10297.12,10040.52,10040.69,1706.15907475,10040.69
2019-09-11,10158.81,10199.77,10062.96,10076.3,860.57798835,10076.3
2019-09-12,10423.85,10452.5,10355.0,10362.05,1069.35100453,10362.05
2019-09-13,10365.94,10383.23,10284.6,10296.78,796.5190438,10296.78
2019-09-14,10360.01,10380.0,10300.0,10338.78,590.20188943,10338.78
2019-09-15,10303.66,10379.98,10303.66,10324.93,1199.30839646,10324.93
2019-09-16,10262.54,10273.09,10182.79,10209.36,1115.34233257,10209.36
2019-09-17,10185.42,10258.0,10185.12,10227.75,780.00702223,10227.75
2019-09-18,10156.22,10183.51,9585.86,9807.05,6087.986652,9807.05
2019-09-19,9806.86,10379.15,9806.86,10275.01,8046.479824,10275.01
2019-09-20,10168.85,10170.15,10086.94,10091.2,574.57441834,10091.2
